Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,full_name,gid,subdomain,cost_exists,age_exists,cup_exists,place,url,state,bls_code,unemployment,b01001001,b01001a001,b01001b001,b15002003,b15002004,b15002005,b15002006,b15002007,b15002008,b15002009,b15002010,b15002011,b15002012,b15002013,b15002014,b15002015,b15002016,b15002017,b15002018,b19013001,gid.1,place.1,region,completeness_std,Cup_mean mean,Cup_mean std,Cost_hour_mean mean,Cost_hour_mean std,Age_mean mean,Age_mean std,black_fraction,lpop,price,college_plus_frac
Chesapeake Police Dept,VA,12,227531.0,839.0,12,36.0,202,589,6292.0,1034,4979.0,279.0,368.7,5.3,15.8,88.8,258.9,2765.3,454.4,2188.3,122.6,"chesapeake,VA",16000US5116000,chesapeake,0.11333333333333333,0.025,0.08166666666666668,Chesapeake,chesapeake,virginia,LAUCT511600000000003,5.658333333333334,225844.0,141306.0,67687.0,426.0,114.0,370.0,1313.0,1281.0,1253.0,1731.0,902.0,20137.0,5271.0,12445.0,5108.0,12534.0,5534.0,1061.0,439.0,68750.0,16000US5116000,chesapeake,chesapeake,0.4762236773047809,-0.5208333333333334,1.6350720236912408,181.56547619050957,81.59835641880737,-0.29,4.565625635975121,0.29970687731354384,12.32759977442479,181.56547619050957,0.0866438780751315
Danville Police Dept,VA,12,43324.0,135.0,3,15.0,54,63,1944.0,422,1477.0,45.0,311.6,6.9,34.6,124.6,145.4,4487.1,974.1,3409.2,103.9,"danville,VA",16000US5121344,danville,0.04782608695652174,0.013043478260869565,0.017391304347826087,Danville,danville,virginia,LAUCT512134400000003,9.533333333333333,42888.0,20297.0,20716.0,292.0,36.0,271.0,510.0,273.0,562.0,639.0,197.0,3766.0,1127.0,1575.0,1143.0,1425.0,563.0,284.0,161.0,31134.0,16000US5121344,danville,danville,0.2849293511440079,-0.8826086956521739,0.8959648376566285,177.34848484845455,35.52936614388343,-0.7304347826086957,2.381961831813684,0.483025554933781,10.666347345507374,177.34848484845455,0.056729155008393956
Fredericksburg Police Dept,VA,12,25974.0,108.0,2,1.0,19,86,1022.0,87,914.0,21.0,415.8,7.7,3.9,73.2,331.1,3934.7,335.0,3518.9,80.9,"fredericksburg,VA",16000US5129744,fredericksburg,0.11832946635730858,0.03016241299303944,0.09280742459396753,Fredericksburg,fredericksburg,virginia,LAUCT512974400000003,5.550000000000002,25869.0,16958.0,5801.0,57.0,46.0,0.0,73.0,121.0,105.0,140.0,56.0,1955.0,495.0,1028.0,391.0,1249.0,895.0,155.0,171.0,46397.0,16000US5129744,fredericksburg,fredericksburg,0.5475205685629667,-0.4675174013921114,1.701261668360094,203.11873638345097,69.22582835231165,-0.2296983758700696,4.470123004599891,0.2242452356101898,10.160800619620435,203.11873638345097,0.09548107773783293
Hampton Police Dept,VA,12,137905.0,314.0,9,16.0,146,143,4657.0,758,3637.0,262.0,227.7,6.5,11.6,105.9,103.7,3377.0,549.7,2637.3,190.0,"hampton,VA",16000US5135000,hampton,0.12316176470588235,0.02389705882352941,0.1020220588235294,Hampton,hampton,virginia,LAUCT513500000000003,6.966666666666668,136855.0,58905.0,69124.0,427.0,252.0,234.0,847.0,284.0,939.0,1019.0,608.0,11466.0,2939.0,9659.0,3198.0,5819.0,2630.0,526.0,390.0,51654.0,16000US5135000,hampton,hampton,0.4810092510708917,-0.4025735294117647,1.81267965683038,177.4781449893455,73.73317402017986,-0.27481617647058826,4.746259841904676,0.5050893281210039,11.826677250155061,177.4781449893455,0.06843009024149647
Harrisonburg Police Dept,VA,12,50524.0,110.0,1,14.0,25,70,1067.0,152,888.0,27.0,217.7,2.0,27.7,49.5,138.5,2111.9,300.8,1757.6,53.4,"harrisonburg,VA",16000US5135624,harrisonburg,0.1291390728476821,0.023178807947019868,0.03311258278145696,Harrisonburg,harrisonburg,virginia,LAUCT513562400000003,6.241666666666666,49878.0,42335.0,,154.0,46.0,275.0,494.0,276.0,427.0,381.0,191.0,2869.0,401.0,1377.0,412.0,2009.0,859.0,294.0,408.0,37212.0,16000US5135624,harrisonburg,harrisonburg,0.429849289975153,-0.8145695364238411,1.033678548836485,159.23789173789487,79.5138002872045,-0.271523178807947,4.904311988193047,,10.817335302759144,159.23789173789487,0.07157464212678936
Lynchburg Police Dept,VA,12,77347.0,267.0,3,34.0,46,184,2093.0,365,1659.0,69.0,345.2,3.9,44.0,59.5,237.9,2706.0,471.9,2144.9,89.2,"lynchburg,VA",16000US5147672,lynchburg,0.038314176245210725,0.011494252873563218,0.02298850574712644,Lynchburg,lynchburg,virginia,LAUCT514767200000003,7.1083333333333325,76377.0,49507.0,21634.0,122.0,85.0,328.0,743.0,468.0,503.0,572.0,356.0,5378.0,1322.0,2511.0,1088.0,3758.0,1748.0,622.0,411.0,37020.0,16000US5147672,lynchburg,lynchburg,0.2603020304713198,-0.8505747126436781,0.9906726809308438,256.25,69.41471585894288,-0.6513409961685823,3.3519638506928016,0.2832528117103316,11.243436882710412,256.25,0.08561477931838118
Newport News Police Dept,VA,12,181591.0,754.0,20,50.0,271,413,5722.0,1029,4431.0,262.0,415.2,11.0,27.5,149.2,227.4,3151.0,566.7,2440.1,144.3,"newport news,VA",16000US5156000,newportnews,0.1111111111111111,0.013123359580052492,0.06824146981627296,Newport News,newportnews,virginia,LAUCT515600000000003,6.583333333333332,180623.0,91343.0,72107.0,703.0,94.0,382.0,643.0,566.0,1070.0,1984.0,779.0,15192.0,3774.0,10406.0,4760.0,7747.0,3318.0,762.0,577.0,49690.0,16000US5156000,newportnews,newportnews,0.4284694516597101,-0.5936132983377078,1.531480339072251,186.225721784774,71.3261761403434,-0.5511811023622047,3.9957021465639646,0.39921272484678033,12.104167265123172,186.225721784774,0.06867342475764437
Norfolk Police Dept,VA,12,245303.0,1332.0,34,75.0,491,732,11391.0,2261,8403.0,727.0,543.0,13.9,30.6,200.2,298.4,4643.6,921.7,3425.6,296.4,"norfolk,VA",16000US5157000,norfolk,0.125,0.014266304347826088,0.08559782608695653,Norfolk,norfolk,virginia,LAUCT515700000000003,6.983333333333333,244118.0,116491.0,105035.0,765.0,283.0,424.0,1162.0,1420.0,2109.0,2538.0,1209.0,20867.0,4862.0,14519.0,4639.0,10503.0,4578.0,1490.0,943.0,43708.0,16000US5157000,norfolk,norfolk,0.4668260512057522,-0.4826766304347826,1.7328960709487975,181.09090320911795,79.65799819959373,-0.610733695652174,3.341837708653435,0.4302632333543614,12.405406993932752,181.09090320911795,0.07174399265928773
Portsmouth Police Dept,VA,12,96739.0,461.0,11,41.0,182,227,4821.0,1218,3392.0,211.0,476.5,11.4,42.4,188.1,234.7,4983.5,1259.1,3506.3,218.1,"portsmouth,VA",16000US5164000,portsmouth,0.09925558312655088,0.022332506203473945,0.04962779156327544,Portsmouth,portsmouth,virginia,LAUCT516400000000003,7.466666666666668,95915.0,39541.0,51120.0,490.0,273.0,427.0,676.0,620.0,1175.0,1279.0,401.0,9485.0,1738.0,5141.0,2165.0,3424.0,1089.0,418.0,118.0,44945.0,16000US5164000,portsmouth,portsmouth,0.4266790194253951,-0.6799007444168734,1.4555667683034998,172.35416666662502,91.83955869124212,-0.40694789081885857,3.947812715741644,0.5329719022050774,11.471217661570439,172.35416666662502,0.052640358650888806
Suffolk Police Dept,VA,12,85866.0,271.0,2,28.0,52,189,2257.0,354,1810.0,93.0,315.6,2.3,32.6,60.6,220.1,2628.5,412.3,2107.9,108.3,"suffolk,VA",16000US5176432,suffolk,0.10084033613445377,,0.06722689075630252,Suffolk,suffolk,virginia,LAUCT517643200000003,6.125,84942.0,44508.0,35572.0,245.0,72.0,181.0,437.0,626.0,629.0,692.0,394.0,8519.0,1759.0,4359.0,2228.0,3619.0,1850.0,484.0,134.0,67546.0,16000US5176432,suffolk,suffolk,0.4173318450336581,-0.5588235294117647,1.6872273595516278,224.34027777775,56.10924642350962,-1.0,0.0,0.41877987332532784,11.349723949622552,224.34027777775,0.07166066256975348
Virginia Beach Police Dept,VA,12,447588.0,758.0,21,58.0,326,353,11717.0,1573,9662.0,482.0,169.4,4.7,13.0,72.8,78.9,2617.8,351.4,2158.7,107.7,"virginia beach,VA",16000US5182000,virginiabeach,0.12663259511641112,0.02214650766609881,0.1362862010221465,Virginia Beach,virginiabeach,virginia,LAUCT518200000000003,5.341666666666666,443102.0,303134.0,84875.0,1147.0,42.0,417.0,666.0,917.0,2188.0,2435.0,1371.0,32989.0,11635.0,27894.0,12679.0,27928.0,11142.0,3690.0,1591.0,65169.0,16000US5182000,virginiabeach,virginiabeach,0.4993730259319626,-0.2169222032935832,2.032426857448024,197.70739910313188,84.28626394972798,-0.4463373083475298,3.766567861072932,0.19154731867606103,13.001555270831197,197.70739910313188,0.10009207812196741
Bellingham Police Dept,WA,12,82665.0,220.0,0,29.0,53,138,3975.0,614,3223.0,138.0,266.1,0.0,35.1,64.1,166.9,4808.6,742.8,3898.9,166.9,"bellingham,WA",16000US5305280,bellingham,0.12406015037593986,0.04135338345864661,0.09210526315789473,Bellingham,bellingham,washington,LAUCT530528000000003,6.5166666666666675,81647.0,70718.0,,304.0,143.0,105.0,244.0,149.0,353.0,47.0,488.0,4541.0,1897.0,3632.0,2732.0,5950.0,2265.0,624.0,635.0,41594.0,16000US5305280,bellingham,bellingham,0.5202489712753414,-0.5169172932330827,1.5958678659277397,308.4520202019092,486.4723371800927,0.35150375939849626,7.143836820232536,,11.310160355531316,308.4520202019092,0.11603610665425551
Everett Police Dept,WA,12,105318.0,481.0,1,46.0,182,252,6416.0,1165,4281.0,970.0,456.7,0.9,43.7,172.8,239.3,6092.0,1106.2,4064.8,921.0,"everett,WA",16000US5322640,everett,0.2114114114114114,0.10270270270270272,0.23663663663663664,Everett,everett,washington,LAUCT532264000000003,6.833333333333335,103818.0,78870.0,4569.0,362.0,128.0,200.0,770.0,397.0,876.0,755.0,1188.0,9748.0,3396.0,5788.0,3524.0,4871.0,1599.0,335.0,295.0,45553.0,16000US5322640,everett,everett,0.7634851617972627,0.3387387387387387,2.4816576335560687,185.47159090907482,83.09558524859239,1.5153153153153154,7.505921518923099,0.0440097092989655,11.550394645084703,185.47159090907482,0.06838891136411798
Moses Lake Police Dept,WA,12,21063.0,94.0,1,11.0,27,55,1518.0,290,1120.0,108.0,446.3,4.7,52.2,128.2,261.1,7207.0,1376.8,5317.4,512.7,"moses lake,WA",16000US5347245,moseslake,0.08943089430894309,0.024390243902439025,0.05284552845528456,Moses Lake,moseslake,washington,LAUCT534724500000003,,20869.0,16431.0,,298.0,67.0,133.0,136.0,95.0,38.0,148.0,127.0,1462.0,497.0,1254.0,647.0,424.0,490.0,112.0,131.0,43065.0,16000US5347245,moseslake,moseslake,0.4525062483125562,-0.6666666666666666,1.429523492274956,178.10606060604545,84.19757479720613,-0.34552845528455284,4.1638042266612985,,9.946020083254831,178.10606060604545,0.05544108486271503
Olympia Police Dept,WA,12,47729.0,150.0,5,45.0,37,63,2085.0,468,1504.0,113.0,314.3,10.5,94.3,77.5,132.0,4368.4,980.5,3151.1,236.8,"olympia,WA",16000US5351300,olympia,0.14825174825174825,0.013986013986013986,0.18181818181818185,Olympia,olympia,washington,LAUCT535130000000003,6.458333333333335,47250.0,40308.0,,106.0,19.0,0.0,303.0,68.0,89.0,170.0,274.0,3111.0,1145.0,2703.0,1052.0,3752.0,1582.0,501.0,413.0,50934.0,16000US5351300,olympia,olympia,0.5814140949504542,0.08251748251748252,2.3598329560747064,235.55525606468868,80.22263404649372,-0.6713286713286714,2.7889744502703566,,10.763207932921889,235.55525606468868,0.13223280423280423
Pullman City Police Dept,WA,12,30206.0,29.0,0,5.0,3,21,230.0,60,166.0,4.0,96.0,0.0,16.6,9.9,69.5,761.4,198.6,549.6,13.2,"pullman city,WA",16000US5356625,pullman,0.15625,0.006944444444444444,0.034722222222222224,Pullman,pullman,washington,LAUCT535662500000003,6.3500000000000005,30388.0,24071.0,,0.0,0.0,0.0,0.0,1.0,27.0,0.0,43.0,556.0,48.0,742.0,253.0,1888.0,897.0,160.0,906.0,23285.0,16000US5356625,pullman,pullman,0.4561570653762615,-0.8020833333333334,1.0488399930449128,129.3481481481622,67.04344119940346,-0.8368055555555556,1.9553641587741413,,10.321803072623112,129.3481481481622,0.12672765565354746
Seattle Police Dept,WA,12,626865.0,3746.0,23,119.0,1421,2183,31931.0,6523,21852.0,3556.0,597.6,3.7,19.0,226.7,348.2,5093.8,1040.6,3485.9,567.3,"seattle,WA",16000US5363000,seattle,0.2602846558783389,0.1123025930980698,0.3357379606161045,Seattle,seattle,washington,LAUCT536300000000003,4.9,622273.0,434663.0,48531.0,2204.0,890.0,2137.0,1843.0,1539.0,1897.0,2350.0,3809.0,27307.0,10331.0,29723.0,15491.0,75609.0,30475.0,11317.0,8711.0,62617.0,16000US5363000,seattle,seattle,0.7721829322133195,0.9566192240202768,2.813568146182123,246.15203955012814,208.61960830739852,1.6181516864885943,7.3881730772407055,0.07798988546827518,13.341134182182333,246.15203955012814,0.20266346121396878
Tacoma Police Dept,WA,12,202646.0,1615.0,12,93.0,486,1024,12866.0,2965,7995.0,1906.0,797.0,5.9,45.9,239.8,505.3,6349.0,1463.1,3945.3,940.6,"tacoma,WA",16000US5370000,tacoma,0.17371937639198218,0.06904231625835189,0.2071269487750557,Tacoma,tacoma,washington,LAUCT537000000000003,8.341666666666667,200090.0,133057.0,22383.0,774.0,324.0,756.0,831.0,810.0,1181.0,1751.0,1074.0,20105.0,4283.0,11037.0,5342.0,9129.0,3577.0,1210.0,763.0,49556.0,16000US5370000,tacoma,tacoma,0.6352720837501957,0.2655530809205079,2.517304194416053,198.136823361829,163.42746792620903,0.6369710467700223,6.133061033650531,0.11186466090259384,12.206522544310538,198.136823361829,0.07336198710580238
Yakima Police Dept,WA,12,93419.0,566.0,11,52.0,152,351,5774.0,1573,3106.0,1095.0,605.9,11.8,55.7,162.7,375.7,6180.8,1683.8,3324.8,1172.1,"yakima,WA",16000US5380010,yakima,0.136986301369863,0.0091324200913242,0.04794520547945205,Yakima,yakima,washington,LAUCT538001000000003,8.358333333333333,92506.0,65557.0,,1148.0,1080.0,1323.0,1091.0,759.0,975.0,1312.0,876.0,7174.0,2106.0,3405.0,1972.0,3112.0,1026.0,639.0,209.0,40104.0,16000US5380010,yakima,yakima,0.4292097101756075,-0.7146118721461188,1.298940321512834,193.19722222220997,95.2145287722882,-0.7990867579908676,2.099536635543425,,11.435028786261746,193.19722222220997,0.0538992065379543
Charleston Police Dept,WV,11,51178.0,475.0,6,30.0,86,353,2634.0,551,1957.0,126.0,,,,,,,,,,"charleston,WV",16000US5414600,charlestonwv,0.05811138014527845,0.01694915254237288,0.06779661016949153,Charleston,charlestonwv,west virginia,LAUCT541460000000003,5.65,51153.0,42067.0,3857.0,154.0,42.0,126.0,330.0,274.0,388.0,375.0,146.0,4842.0,723.0,1947.0,718.0,3602.0,1332.0,1881.0,358.0,47864.0,16000US5414600,charlestonwv,charlestonwv,0.4196954182563936,-0.5907990314769975,1.532689935267066,222.36111111112496,75.66918317125428,-0.5569007263922519,3.4246085570831366,0.07540124723867613,10.842576420686262,222.36111111112496,0.140226379684476
Huntington City Police Dept,WV,12,49254.0,251.0,2,30.0,132,87,2944.0,1022,1783.0,139.0,509.6,4.1,60.9,268.0,176.6,5977.2,2075.0,3620.0,282.2,"huntington city,WV",16000US5439460,huntington,0.05284552845528456,0.012195121951219513,0.05284552845528456,Huntington,huntington,west virginia,LAUCT543946000000003,6.191666666666666,49309.0,43221.0,3893.0,128.0,47.0,85.0,247.0,507.0,698.0,531.0,185.0,4642.0,1132.0,2495.0,631.0,2428.0,932.0,514.0,283.0,28201.0,16000US5439460,huntington,huntington,0.3590310134577833,-0.6626016260162602,1.4498359301396404,251.79487179484616,55.36688047011918,-0.5609756097560976,3.9592750139561383,0.07895110426088543,10.805861899150436,251.79487179484616,0.08430509643269991
Morgantown Police Dept,WV,12,30294.0,107.0,1,4.0,26,76,823.0,175,632.0,16.0,353.2,3.3,13.2,85.8,250.9,2716.7,577.7,2086.2,52.8,"morgantown,WV",16000US5455756,morgantown,0.1720183486238532,0.034403669724770644,0.1444954128440367,Morgantown,morgantown,west virginia,LAUCT545575600000003,4.25,30480.0,26389.0,,91.0,0.0,18.0,45.0,34.0,52.0,186.0,138.0,1920.0,324.0,1479.0,307.0,1598.0,866.0,391.0,521.0,31883.0,16000US5455756,morgantown,morgantown,0.6384421287692479,-0.1146788990825688,2.2243511542867322,286.38666666666666,332.726307820583,0.14908256880733944,6.178068297778625,,10.324826009800583,286.38666666666666,0.11076115485564304
Parkersburg Police Dept,WV,12,31558.0,146.0,1,17.0,22,106,1698.0,433,1199.0,66.0,462.6,3.2,53.9,69.7,335.9,5380.6,1372.1,3799.4,209.1,"parkersburg,WV",16000US5462140,parkersburg,0.1139240506329114,0.004219409282700422,0.0759493670886076,Parkersburg,parkersburg,west virginia,LAUCT546214000000003,6.841666666666666,31343.0,29740.0,,70.0,0.0,31.0,275.0,202.0,289.0,325.0,89.0,4144.0,772.0,1614.0,716.0,1023.0,334.0,45.0,100.0,31989.0,16000US5462140,parkersburg,parkersburg,0.5003038481754638,-0.45991561181434604,1.9032412121148825,204.41358024692596,41.544574207606985,-0.8860759493670886,1.7538384666464035,,10.352746235642707,204.41358024692596,0.04792138595539674
Wheeling Police Dept,WV,12,28356.0,245.0,0,17.0,42,186,767.0,265,455.0,47.0,864.0,0.0,60.0,148.1,655.9,2704.9,934.5,1604.6,165.7,"wheeling,WV",16000US5486452,wheeling,0.10526315789473684,0.021052631578947368,0.06578947368421052,Wheeling,wheeling,west virginia,LAUCT548645200000003,6.441666666666667,28333.0,25855.0,,59.0,2.0,1.0,165.0,120.0,140.0,177.0,76.0,3257.0,612.0,1348.0,613.0,1682.0,637.0,166.0,150.0,34433.0,16000US5486452,wheeling,wheeling,0.4447771247910549,-0.6657894736842105,1.318185431398471,231.73333333332505,53.071939565377434,-0.3236842105263158,4.817291535336583,,10.251782482029256,231.73333333332505,0.09300109413051919
Appleton Police Dept,WI,12,73431.0,213.0,0,28.0,22,163,1392.0,254,1111.0,27.0,290.1,0.0,38.1,30.0,222.0,1895.7,345.9,1513.0,36.8,"appleton,WI",16000US5502375,appleton,0.03314917127071823,0.02071823204419889,0.10911602209944753,Appleton,appleton,wisconsin,LAUCT550237500000003,8.000000000000002,72689.0,64530.0,,317.0,80.0,156.0,257.0,121.0,178.0,346.0,528.0,6693.0,1400.0,3178.0,2710.0,4258.0,1776.0,621.0,337.0,51674.0,16000US5502375,appleton,appleton,0.3984200397557625,-0.3598066298342541,1.8754512128097511,212.3194444444167,83.50409918870629,-0.5151933701657458,3.422089352508712,,11.193945345333564,212.3194444444167,0.09619062031394021
Eau Claire Police Dept,WI,12,66794.0,110.0,4,22.0,13,71,1698.0,306,1349.0,43.0,164.7,6.0,32.9,19.5,106.3,2542.1,458.1,2019.6,64.4,"eau claire,WI",16000US5522300,eauclaire,0.050955414012738856,0.0732484076433121,0.050955414012738856,Eau Claire,eauclaire,wisconsin,LAUCT552230000000003,6.133333333333333,66087.0,60916.0,,196.0,0.0,14.0,74.0,100.0,78.0,254.0,191.0,4571.0,1475.0,3061.0,2473.0,3716.0,1376.0,479.0,405.0,42508.0,16000US5522300,eauclaire,eauclaire,0.4281106498986009,-0.6815286624203821,1.3984848787329989,228.03125,153.0207468232113,0.7802547770700637,6.519530153109914,,11.09872733478783,228.03125,0.0904262562985156
Green Bay Police Dept,WI,12,106080.0,514.0,1,44.0,87,382,2978.0,659,2210.0,109.0,484.5,0.9,41.5,82.0,360.1,2807.3,621.2,2083.3,102.8,"green bay,WI",16000US5531000,greenbay,0.10434782608695653,0.025,0.1826086956521739,Green Bay,greenbay,wisconsin,LAUCT553100000000003,8.733333333333333,104494.0,87451.0,3845.0,586.0,234.0,314.0,555.0,435.0,282.0,760.0,854.0,11141.0,2028.0,5031.0,3148.0,4997.0,1360.0,363.0,222.0,41404.0,16000US5531000,greenbay,greenbay,0.5474925315481984,0.02065217391304348,2.2118750652665318,214.2563657407396,70.56144061646226,-0.4054347826086957,3.7604801435161255,0.03679637108350719,11.556884932470684,214.2563657407396,0.06643443642697189
Janesville Police Dept,WI,12,63642.0,179.0,2,21.0,35,121,2463.0,339,2059.0,65.0,281.3,3.1,33.0,55.0,190.1,3870.1,532.7,3235.3,102.1,"janesville,WI",16000US5537825,janesville,0.024154589371980683,0.01932367149758454,0.06280193236714976,Janesville,janesville,wisconsin,LAUCT553782500000003,8.466666666666669,63551.0,58572.0,1433.0,128.0,39.0,234.0,229.0,118.0,321.0,568.0,608.0,7404.0,1538.0,3234.0,1711.0,2697.0,1074.0,313.0,112.0,47040.0,16000US5537825,janesville,janesville,0.3085687945380648,-0.6521739130434783,1.3882183640694337,285.00000000010004,164.7838089852535,-0.5555555555555556,3.1882890362616587,0.022548819058708754,11.059598012135023,285.00000000010004,0.0660257116331765
La Crosse Police Dept,WI,12,51851.0,154.0,4,21.0,38,91,1954.0,404,1501.0,49.0,297.0,7.7,40.5,73.3,175.5,3768.5,779.2,2894.8,94.5,"la crosse,WI",16000US5540775,lacrosse,0.06927710843373494,0.030120481927710843,0.08433734939759037,La Crosse,lacrosse,wisconsin,LAUCT554077500000003,6.2,51478.0,46109.0,,95.0,0.0,41.0,208.0,148.0,193.0,267.0,141.0,4115.0,563.0,2371.0,1808.0,2350.0,798.0,401.0,424.0,38440.0,16000US5540775,lacrosse,lacrosse,0.4847903233641208,-0.5421686746987951,1.5404021511192656,238.40579710147824,93.0657395825708,-0.15060240963855426,4.9786462080578975,,10.848909810916531,238.40579710147824,0.07717860056723261
Madison City Police Dept,WI,12,237508.0,897.0,3,114.0,241,539,7753.0,1601,5898.0,254.0,377.7,1.3,48.0,101.5,226.9,3264.3,674.1,2483.3,106.9,"madison city,WI",16000US5548000,madison,0.15407673860911272,0.017985611510791366,0.1720623501199041,Madison,madison,wisconsin,LAUCT554800000000003,4.575,237136.0,189431.0,17978.0,529.0,186.0,327.0,433.0,220.0,460.0,922.0,557.0,11950.0,2949.0,9007.0,5339.0,20679.0,9955.0,3298.0,4597.0,52599.0,16000US5548000,madison,madison,0.5819069771805385,-0.011490807354118705,2.2314095734860397,200.18190661476967,75.9683176500908,-0.4898081534772182,3.88595881449918,0.07581303555765467,12.376389095196696,200.18190661476967,0.16247638485932123
Milwaukee Police Dept,WI,12,599395.0,7759.0,91,230.0,3027,4411,30228.0,6977,18448.0,4803.0,1294.5,15.2,38.4,505.0,735.9,5043.1,1164.0,3077.8,801.3,"milwaukee,WI",16000US5553000,milwaukee,0.10643314247221286,0.03873358033007747,0.12361064331424723,Milwaukee,milwaukee,wisconsin,LAUCT555300000000003,10.016666666666666,597247.0,278320.0,235249.0,3148.0,2074.0,3501.0,3859.0,3846.0,4748.0,7369.0,3575.0,54755.0,8911.0,25465.0,10305.0,22971.0,8479.0,2073.0,1583.0,34439.0,16000US5553000,milwaukee,milwaukee,0.526109295855574,-0.3249129897833176,1.8434348171494024,182.6029799578164,85.25173397866412,-0.02576625126305153,5.07933285626667,0.39388896051382427,13.300086042153255,182.6029799578164,0.058779700860782894
Racine Police Dept,WI,12,79055.0,374.0,4,31.0,211,128,3181.0,1101,1950.0,130.0,473.1,5.1,39.2,266.9,161.9,4023.8,1392.7,2466.6,164.4,"racine,WI",16000US5566000,racine,0.10676156583629894,0.027283511269276396,0.10676156583629894,Racine,racine,wisconsin,LAUCT556600000000003,11.958333333333336,78552.0,52610.0,16056.0,299.0,234.0,304.0,536.0,619.0,735.0,777.0,742.0,8111.0,1740.0,4072.0,1540.0,1892.0,1053.0,138.0,151.0,37397.0,16000US5566000,racine,racine,0.462509230161218,-0.3944246737841044,1.7842687464562352,185.32407407407777,76.11629662844996,-0.15776986951364175,5.145970982079304,0.20439963336388633,11.271516104849127,185.32407407407777,0.04117018026275588
Sheboygan Police Dept,WI,12,49261.0,170.0,4,19.0,21,126,1517.0,262,1212.0,43.0,345.1,8.1,38.6,42.6,255.8,3079.5,531.9,2460.4,87.3,"sheboygan,WI",16000US5572975,sheboygan,0.0449438202247191,0.011235955056179777,0.06179775280898876,Sheboygan,sheboygan,wisconsin,LAUCT557297500000003,7.383333333333335,49045.0,41627.0,,279.0,142.0,228.0,178.0,68.0,185.0,513.0,422.0,6175.0,1199.0,2061.0,987.0,2319.0,779.0,237.0,22.0,41792.0,16000US5572975,sheboygan,sheboygan,0.34002876357298223,-0.6769662921348315,1.275832921636294,221.4375,75.12919428114036,-0.7471910112359551,2.3754893882807533,,10.800493522998416,221.4375,0.0684473442756652
